ds,facility,max_spots,weekend,weekday,taken_digit,taken_paper,taken_all,perc_free
2020/11/27T1:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T2:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T3:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T4:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T5:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T6:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/11/27T7:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T8:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/11/27T9:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/11/27T10:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/11/27T11:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/11/27T12:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/11/27T13:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/11/27T14:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/11/27T15:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/11/27T16:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/11/27T17:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/11/27T18:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T19:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T20:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T21:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T22:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/27T23:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/11/28T0:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T1:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T2:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T3:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T4:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T5:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T6:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T7:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/11/28T8:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T9:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T10:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T11:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T12:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T13:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T14:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/11/28T15:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T16:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T17:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T18:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T19:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T20:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T21:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T22:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/28T23:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2020/11/29T0:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T1:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T2:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T3:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T4:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T5:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T6:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T7:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T8:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T9:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T10:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T11:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T12:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T13:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/11/29T14:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/11/29T15:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/11/29T16:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/11/29T17:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T18:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T19:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T20:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T21:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T22:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/29T23:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/11/30T0:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T1:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T2:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T3:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T4:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T5:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T6:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/11/30T7:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T8:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T9:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T10:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T11:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T12:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T13:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/11/30T14:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/11/30T15:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/11/30T16:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/11/30T17:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T18:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/11/30T19:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/11/30T20:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/11/30T21:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/11/30T22:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/11/30T23:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/1T0:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T1:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T2:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T3:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T4:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T5:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/1T6:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/1T7:00:00+00:00,Burgdorf,155,0,1,5,0,5,96.77
2020/12/1T8:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T9:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T10:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T11:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T12:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T13:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T14:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/1T15:00:00+00:00,Burgdorf,155,0,1,6,0,6,96.13
2020/12/1T16:00:00+00:00,Burgdorf,155,0,1,4,0,4,97.42
2020/12/1T17:00:00+00:00,Burgdorf,155,0,1,3,0,3,98.06
2020/12/1T18:00:00+00:00,Burgdorf,155,0,1,3,0,3,98.06
2020/12/1T19:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/1T20:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/1T21:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/1T22:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/1T23:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/2T0:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T1:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T2:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T3:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T4:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T5:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T6:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T7:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/2T8:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/2T9:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/2T10:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T11:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T12:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T13:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T14:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T15:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T16:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/2T17:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T18:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T19:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T20:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T21:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T22:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/2T23:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/3T0:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/3T1:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/3T2:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/3T3:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/3T4:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/3T5:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/3T6:00:00+00:00,Burgdorf,155,0,3,4,0,4,97.42
2020/12/3T7:00:00+00:00,Burgdorf,155,0,3,5,0,5,96.77
2020/12/3T8:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/3T9:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T10:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T11:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T12:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T13:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T14:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/3T15:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/3T16:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/3T17:00:00+00:00,Burgdorf,155,0,3,5,0,5,96.77
2020/12/3T18:00:00+00:00,Burgdorf,155,0,3,5,0,5,96.77
2020/12/3T19:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/3T20:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/3T21:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/3T22:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/3T23:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/4T0:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T1:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T2:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T3:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T4:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T5:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/12/4T6:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/12/4T7:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2020/12/4T8:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/4T9:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/12/4T10:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/12/4T11:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/12/4T12:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/12/4T13:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/12/4T14:00:00+00:00,Burgdorf,155,0,4,7,0,7,95.48
2020/12/4T15:00:00+00:00,Burgdorf,155,0,4,7,0,7,95.48
2020/12/4T16:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/12/4T17:00:00+00:00,Burgdorf,155,0,4,4,0,4,97.42
2020/12/4T18:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/4T19:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/4T20:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/4T21:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/4T22:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/4T23:00:00+00:00,Burgdorf,155,0,4,1,0,1,99.35
2020/12/5T0:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T1:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T2:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T3:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T4:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T5:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T6:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T7:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T8:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T9:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T10:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T11:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T12:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T13:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T14:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T15:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T16:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/5T17:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T18:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T19:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T20:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T21:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T22:00:00+00:00,Burgdorf,155,1,5,2,0,2,98.71
2020/12/5T23:00:00+00:00,Burgdorf,155,1,5,1,0,1,99.35
2020/12/6T0:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T1:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T2:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T3:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T4:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T5:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T6:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T7:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T8:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T9:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T10:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T11:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T12:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T13:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T14:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T15:00:00+00:00,Burgdorf,155,1,6,1,0,1,99.35
2020/12/6T16:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T17:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T18:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T19:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T20:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T21:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T22:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/6T23:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2020/12/7T0:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T1:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T2:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T3:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T4:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T5:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T6:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2020/12/7T7:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/12/7T8:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/12/7T9:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/12/7T10:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/12/7T11:00:00+00:00,Burgdorf,155,0,0,2,0,2,98.71
2020/12/7T12:00:00+00:00,Burgdorf,155,0,0,3,0,3,98.06
2020/12/7T13:00:00+00:00,Burgdorf,155,0,0,4,0,4,97.42
2020/12/7T14:00:00+00:00,Burgdorf,155,0,0,4,0,4,97.42
2020/12/7T15:00:00+00:00,Burgdorf,155,0,0,4,0,4,97.42
2020/12/7T16:00:00+00:00,Burgdorf,155,0,0,4,0,4,97.42
2020/12/7T17:00:00+00:00,Burgdorf,155,0,0,5,0,5,96.77
2020/12/7T18:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/7T19:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/7T20:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/7T21:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/7T22:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/7T23:00:00+00:00,Burgdorf,155,0,0,1,0,1,99.35
2020/12/8T0:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T1:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T2:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T3:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T4:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T5:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T6:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/8T7:00:00+00:00,Burgdorf,155,0,1,4,0,4,97.42
2020/12/8T8:00:00+00:00,Burgdorf,155,0,1,6,0,6,96.13
2020/12/8T9:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/8T10:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/8T11:00:00+00:00,Burgdorf,155,0,1,7,0,7,95.48
2020/12/8T12:00:00+00:00,Burgdorf,155,0,1,5,0,5,96.77
2020/12/8T13:00:00+00:00,Burgdorf,155,0,1,5,0,5,96.77
2020/12/8T14:00:00+00:00,Burgdorf,155,0,1,5,0,5,96.77
2020/12/8T15:00:00+00:00,Burgdorf,155,0,1,4,0,4,97.42
2020/12/8T16:00:00+00:00,Burgdorf,155,0,1,4,0,4,97.42
2020/12/8T17:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/8T18:00:00+00:00,Burgdorf,155,0,1,2,0,2,98.71
2020/12/8T19:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T20:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T21:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T22:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/8T23:00:00+00:00,Burgdorf,155,0,1,1,0,1,99.35
2020/12/9T0:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T1:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T2:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T3:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T4:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T5:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T6:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T7:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T8:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T9:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T10:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T11:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T12:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T13:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T14:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T15:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T16:00:00+00:00,Burgdorf,155,0,2,4,0,4,97.42
2020/12/9T17:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T18:00:00+00:00,Burgdorf,155,0,2,3,0,3,98.06
2020/12/9T19:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/9T20:00:00+00:00,Burgdorf,155,0,2,2,0,2,98.71
2020/12/9T21:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T22:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/9T23:00:00+00:00,Burgdorf,155,0,2,1,0,1,99.35
2020/12/10T0:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/10T1:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/10T2:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/10T3:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/10T4:00:00+00:00,Burgdorf,155,0,3,1,0,1,99.35
2020/12/10T5:00:00+00:00,Burgdorf,155,0,3,2,0,2,98.71
2020/12/10T6:00:00+00:00,Burgdorf,155,0,3,2,0,2,98.71
2020/12/10T7:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T8:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/10T9:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T10:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T11:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T12:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T13:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/10T14:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T15:00:00+00:00,Burgdorf,155,0,3,7,0,7,95.48
2020/12/10T16:00:00+00:00,Burgdorf,155,0,3,6,0,6,96.13
2020/12/10T17:00:00+00:00,Burgdorf,155,0,3,4,0,4,97.42
2020/12/10T18:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T19:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T20:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T21:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T22:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/10T23:00:00+00:00,Burgdorf,155,0,3,3,0,3,98.06
2020/12/11T0:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T1:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T2:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T3:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T4:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T5:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/12/11T6:00:00+00:00,Burgdorf,155,0,4,2,0,2,98.71
2020/12/11T7:00:00+00:00,Burgdorf,155,0,4,3,0,3,98.06
2020/12/11T8:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/12/11T9:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/12/11T10:00:00+00:00,Burgdorf,155,0,4,6,0,6,96.13
2020/12/11T11:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
2020/12/11T12:00:00+00:00,Burgdorf,155,0,4,5,0,5,96.77
